LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,BattV_Avg.1
-14.32,-170.83,2019-06-19 09:15:00,184,,26.07,25.938888888888886,97.4,0.0,0.02190496,46.03,0.004,65.4,0.05886205,12.64
-14.32,-170.83,2019-06-19 09:30:00,185,,26.51,26.172222222222224,94.0,0.0,0.0134112,303.4,0.0,187.9,0.1691205,12.67
-14.32,-170.83,2019-06-19 09:45:00,186,,27.19,27.11111111111111,95.1,0.0,0.05453888,73.36,0.007,151.1,0.1360054,12.68
-14.32,-170.83,2019-06-19 10:00:00,187,,27.89,27.333333333333332,92.2,0.0,0.01430528,24.11,0.004,234.9,0.2113669,12.75
-14.32,-170.83,2019-06-19 10:15:00,188,,29.33,27.444444444444446,88.1,0.0,0.5838342400000001,346.3,0.016,490.8,0.4417074,12.94
-14.32,-170.83,2019-06-19 10:30:00,189,,31.16,28.77777777777778,92.5,0.0,0.35047936,319.9,0.014,617.3,0.555528,13.11
-14.32,-170.83,2019-06-19 10:45:00,190,,32.76,29.833333333333332,84.9,0.0,0.30219904000000003,328.9,0.017,658.1,0.5923,13.23
-14.32,-170.83,2019-06-19 11:00:00,191,,32.58,28.111111111111107,92.9,0.0,0.11712448,219.9,0.014,131.9,0.1186993,12.95
-14.32,-170.83,2019-06-19 11:15:00,192,,31.4,27.61111111111111,89.0,0.0,0.09030208,219.4,0.007,408,0.3672024,13.05
-14.32,-170.83,2019-06-19 11:30:00,193,,32.26,28.88888888888889,86.3,0.0,0.34958528,216.2,0.02,506.4,0.4557687,13.2
-14.32,-170.83,2019-06-19 11:45:00,194,,33.62,28.61111111111111,83.7,0.0,0.38713664,223.3,0.023,751.3,0.6761658,13.36
-14.32,-170.83,2019-06-19 12:00:00,195,,34.67,29.555555555555557,83.5,0.0,0.08180832,169.6,0.007,776.8,0.699086,13.42
-14.32,-170.83,2019-06-19 12:15:00,196,,35.69,29.833333333333332,78.93,0.0,0.12919455999999999,217.4,0.008,780.4,0.7023785,13.46
-14.32,-170.83,2019-06-19 12:30:00,197,,36.93,29.72222222222222,80.7,0.0,0.12248896000000001,195.2,0.014,782.5,0.7042454,13.45
-14.32,-170.83,2019-06-19 12:45:00,198,,37.28,29.666666666666668,87.1,0.0,0.33662112,215.2,0.018,781.4,0.7032449,13.39
-14.32,-170.83,2019-06-19 13:00:00,199,,37.35,29.0,85.8,0.0,0.37193728,208.0,0.022,776.2,0.6985738,13.38
-14.32,-170.83,2019-06-19 13:15:00,200,,37.27,29.5,83.1,0.0,0.28431744,153.3,0.018,765.3,0.6887391,13.38
-14.32,-170.83,2019-06-19 13:30:00,201,,37.6,29.833333333333332,81.4,0.0,0.2034032,205.0,0.013,754.6,0.6791703,13.38
-14.32,-170.83,2019-06-19 13:45:00,202,,37.76,29.444444444444443,86.6,0.0,0.36031424,186.8,0.026,739,0.6651075,13.38
-14.32,-170.83,2019-06-19 14:00:00,203,,37.86,29.77777777777778,83.3,0.0,0.1363472,114.3,0.007,727.5,0.6547832,13.39
-14.32,-170.83,2019-06-19 14:15:00,204,,38.0,29.72222222222222,85.3,0.0,0.24676608000000003,139.6,0.007,614.2,0.5528051,13.37
-14.32,-170.83,2019-06-19 14:30:00,205,,37.9,29.77777777777778,82.8,0.0,0.18060416,93.2,0.011,675.3,0.607737,13.39
-14.32,-170.83,2019-06-19 14:45:00,206,,38.21,30.0,83.8,0.0,0.20921472000000002,171.9,0.019,531.1,0.4780121,13.36
-14.32,-170.83,2019-06-19 15:00:00,207,,37.53,29.333333333333332,82.9,0.0,0.21860256,187.6,0.02,615.1,0.5536093,13.39
-14.32,-170.83,2019-06-19 15:15:00,208,,37.87,30.0,83.2,0.0,0.28699968,159.5,0.019,510.9,0.4598287,13.39
-14.32,-170.83,2019-06-19 15:30:00,209,,37.48,29.11111111111111,83.8,0.0,0.15378176,64.78,0.014,497.3,0.44759,13.38
-14.32,-170.83,2019-06-19 15:45:00,210,,37.59,29.166666666666668,85.0,0.0,0.28208224,92.7,0.015,495,0.4454826,13.38
-14.32,-170.83,2019-06-19 16:00:00,211,,37.33,29.055555555555557,87.0,0.0,0.23335488000000001,38.06,0.01,428,0.3851746,13.38
-14.32,-170.83,2019-06-19 16:15:00,212,,37.24,28.666666666666668,87.7,0.0,0.36344351999999996,59.73,0.021,358.5,0.3226232,13.38
-14.32,-170.83,2019-06-19 16:30:00,213,,36.86,28.555555555555557,85.5,0.0,0.34243264,48.22,0.021,299.7,0.2697412,13.4
-14.32,-170.83,2019-06-19 16:45:00,214,,36.38,28.000000000000004,87.8,0.0,0.4783328,50.9,0.022,289,0.26007,13.42
-14.32,-170.83,2019-06-19 17:00:00,215,,36.1,27.77777777777778,87.8,0.0,0.53555392,60.32,0.03,227.6,0.2047991,13.41
-14.32,-170.83,2019-06-19 17:15:00,216,,35.5,27.61111111111111,88.6,0.0,0.47207424000000003,43.81,0.022,177.4,0.159662,13.4
-14.32,-170.83,2019-06-19 17:30:00,217,,33.73,27.22222222222222,89.5,0.0,0.47028608,65.76,0.029,123.7,0.1113592,13.32
-14.32,-170.83,2019-06-19 17:45:00,218,,32.39,26.5,92.2,0.0,0.72375776,61.33,0.026,63.36,0.05702495,13.15
-14.32,-170.83,2019-06-19 18:00:00,219,,30.78,26.049999999999997,96.0,0.0,0.8136128,65.1,0.032,18.58,0.01672261,13.01
-14.32,-170.83,2019-06-19 18:15:00,220,,29.21,25.799999999999997,96.8,0.0,0.68039488,75.07,0.037,2.381,0.002143192,12.95
-14.32,-170.83,2019-06-19 18:30:00,221,,28.0,25.72222222222222,96.5,0.0,0.74789792,65.81,0.024,0.216,0.0001944065,12.93
-14.32,-170.83,2019-06-19 18:45:00,222,,27.31,25.711111111111112,97.1,0.0,0.63882016,62.4,0.027,0.017,1.5E-05,12.91
-14.32,-170.83,2019-06-19 19:00:00,223,,27.06,25.66111111111111,97.8,0.0,0.53600096,62.31,0.034,0.004,3.86E-06,12.9
-14.32,-170.83,2019-06-19 19:15:00,224,,26.86,25.644444444444442,97.7,0.0,0.52348384,49.68,0.022,0.009,8.05E-06,12.89
-14.32,-170.83,2019-06-19 19:30:00,225,,26.79,25.483333333333334,96.7,0.0,0.52348384,62.93,0.023,0.004,3.54E-06,12.89
-14.32,-170.83,2019-06-19 19:45:00,226,,26.51,25.300000000000004,98.2,0.0,0.62451488,60.61,0.025,0.003,3E-06,12.88
-14.32,-170.83,2019-06-19 20:00:00,227,,26.17,25.272222222222222,98.2,0.0,0.79036672,64.39,0.029,0.01,8.8E-06,12.87
-14.32,-170.83,2019-06-19 20:15:00,228,,25.94,25.38888888888889,97.5,0.0,0.96694752,61.57,0.032,0.01,9.44E-06,12.86
-14.32,-170.83,2019-06-19 20:30:00,229,,25.94,25.46111111111111,96.9,0.0,0.84624672,64.25,0.028,0.005,4.18E-06,12.86
-14.32,-170.83,2019-06-19 20:45:00,230,,25.95,25.500000000000004,96.4,0.0,0.81853024,66.28,0.028,0.006,5.36E-06,12.85
-14.32,-170.83,2019-06-19 21:00:00,231,,25.86,25.438888888888894,96.0,0.0,0.88871552,58.25,0.028,0.005,4.72E-06,12.85
-14.32,-170.83,2019-06-19 21:15:00,232,,25.82,25.38888888888889,96.0,0.0,0.79841344,60.6,0.03,0.015,1.31E-05,12.84
-14.32,-170.83,2019-06-19 21:30:00,233,,25.77,25.349999999999998,95.5,0.0,1.00584,74.43,0.027,0.008,7.51E-06,12.84
-14.32,-170.83,2019-06-19 21:45:00,234,,25.7,25.26666666666667,96.5,0.0,0.88871552,68.06,0.026,0.004,3.76E-06,12.83
-14.32,-170.83,2019-06-19 22:00:00,235,,25.57,25.25,96.3,0.0,0.71034656,49.41,0.032,0.008,7.51E-06,12.83
-14.32,-170.83,2019-06-19 22:15:00,236,,25.51,25.177777777777774,96.7,0.0,0.7094524799999999,57.11,0.027,0.006,5.79E-06,12.83
-14.32,-170.83,2019-06-19 22:30:00,237,,25.42,25.177777777777774,96.3,0.0,1.02327456,59.32,0.032,0.006,5.69E-06,12.82
-14.32,-170.83,2019-06-19 22:45:00,238,,25.44,25.200000000000003,97.2,0.0,0.5699759999999999,53.21,0.028,0.005,4.61E-06,12.82
-14.32,-170.83,2019-06-19 23:00:00,239,,25.45,25.233333333333334,97.0,0.0,0.77695552,62.24,0.028,0.004,3.86E-06,12.81
-14.32,-170.83,2019-06-19 23:15:00,240,,25.46,25.161111111111115,97.5,0.0,0.6079744,55.65,0.026,0.007,6.33E-06,12.81
-14.32,-170.83,2019-06-19 23:30:00,241,,25.48,25.177777777777774,97.4,0.0,0.6817359999999999,65.38,0.024,0.005,4.83E-06,12.8
-14.32,-170.83,2019-06-19 23:45:00,242,,25.56,25.283333333333335,96.9,0.0,0.8386470399999999,52.7,0.03,0.005,4.29E-06,12.8
-14.32,-170.83,2019-06-20 00:00:00,243,,25.55,25.13888888888889,96.6,0.0,0.83417664,60.39,0.031,0.003,2.36E-06,12.8
-14.32,-170.83,2019-06-20 00:15:00,244,,25.48,25.311111111111114,95.8,0.0,0.90838528,44.75,0.029,0.008,6.97E-06,12.79
-14.32,-170.83,2019-06-20 00:30:00,245,,25.59,25.33333333333333,95.7,0.0,0.9119616,42.12,0.025,0.004,3.33E-06,12.79
-14.32,-170.83,2019-06-20 00:45:00,246,,25.64,25.311111111111114,94.7,0.0,0.98080576,68.49,0.034,0.005,4.18E-06,12.79
-14.32,-170.83,2019-06-20 01:00:00,247,,25.62,25.34444444444445,95.2,0.0,1.06663744,57.89,0.032,0.006,5.15E-06,12.78
-14.32,-170.83,2019-06-20 01:15:00,248,,25.69,25.41111111111111,95.5,0.0,1.19002048,60.0,0.03,0.003,3E-06,12.78
-14.32,-170.83,2019-06-20 01:30:00,249,,25.72,25.294444444444444,93.3,0.0,1.0702137600000001,66.37,0.028,0.006,5.47E-06,12.77
-14.32,-170.83,2019-06-20 01:45:00,250,,25.71,25.300000000000004,92.7,0.0,1.26422912,50.52,0.021,0.006,5.58E-06,12.77
-14.32,-170.83,2019-06-20 02:00:00,251,,25.69,25.216666666666665,93.4,0.0,1.14486944,45.9,0.029,0.005,4.51E-06,12.76
-14.32,-170.83,2019-06-20 02:15:00,252,,25.58,25.11666666666666,94.2,0.0,0.9311843200000001,43.49,0.026,0.004,3.97E-06,12.76
-14.32,-170.83,2019-06-20 02:30:00,253,,25.45,25.022222222222226,93.0,0.0,1.1024006400000002,61.35,0.028,0.01,9.01E-06,12.76
-14.32,-170.83,2019-06-20 02:45:00,254,,25.3,24.827777777777776,93.7,0.0,0.94593664,61.74,0.031,0.007,5.9E-06,12.75
-14.32,-170.83,2019-06-20 03:00:00,255,,25.08,24.833333333333332,94.0,0.0,1.13414048,63.21,0.026,0.008,6.87E-06,12.75
-14.32,-170.83,2019-06-20 03:15:00,256,,24.93,24.78888888888889,95.0,0.0,1.11491776,61.09,0.028,0.005,4.4E-06,12.74
-14.32,-170.83,2019-06-20 03:30:00,257,,24.94,24.87777777777778,94.3,0.0,1.02908608,60.89,0.031,0.007,6.54E-06,12.74
-14.32,-170.83,2019-06-20 03:45:00,258,,24.91,24.78888888888889,94.3,0.0,1.00941632,51.58,0.028,0.007,5.9E-06,12.74
-14.32,-170.83,2019-06-20 04:00:00,259,,24.81,24.727777777777778,93.5,0.0,0.8851392,56.17,0.028,0.008,7.3E-06,12.73
-14.32,-170.83,2019-06-20 04:15:00,260,,24.78,24.777777777777775,92.1,0.0,1.10329472,57.02,0.022,0.009,7.72E-06,12.73
-14.32,-170.83,2019-06-20 04:30:00,261,,24.78,24.79444444444444,92.8,0.0,1.25350016,64.78,0.03,0.006,5.15E-06,12.72
-14.32,-170.83,2019-06-20 04:45:00,262,,24.78,24.694444444444443,93.1,0.0,0.9977932800000001,51.54,0.024,0.008,7.08E-06,12.72
-14.32,-170.83,2019-06-20 05:00:00,263,,24.84,24.799999999999997,94.1,0.0,1.084072,51.84,0.026,0.004,3.86E-06,12.72
-14.32,-170.83,2019-06-20 05:15:00,264,,24.91,24.799999999999997,92.8,0.0,1.18599712,58.31,0.028,0.007,6.12E-06,12.71
-14.32,-170.83,2019-06-20 05:30:00,265,,24.9,24.755555555555556,93.4,0.0,1.32502656,67.35,0.028,0.009,7.83E-06,12.71
-14.32,-170.83,2019-06-20 05:45:00,266,,24.82,24.61111111111111,93.4,0.0,1.1868911999999998,62.83,0.03,0.005,4.61E-06,12.71
-14.32,-170.83,2019-06-20 06:00:00,267,,24.66,24.572222222222226,93.7,0.0,1.33083808,58.58,0.026,0.009,7.72E-06,12.7
-14.32,-170.83,2019-06-20 06:15:00,268,,24.54,24.583333333333332,93.4,0.0,1.0809427200000001,50.57,0.03,0.008,7.19E-06,12.7
-14.32,-170.83,2019-06-20 06:30:00,269,,24.52,24.577777777777776,93.2,0.0,1.19851424,62.81,0.026,0.038,3.45E-05,12.7
-14.32,-170.83,2019-06-20 06:45:00,270,,24.62,24.66666666666667,93.7,0.0,1.2865811200000001,60.34,0.028,1.016,0.0009139896,12.69
-14.32,-170.83,2019-06-20 07:00:00,271,,24.84,24.73333333333333,94.4,0.0,1.2083491199999998,61.96,0.03,5.388,0.00484922,12.69
-14.32,-170.83,2019-06-20 07:15:00,272,,24.95,24.78888888888889,94.7,0.0,1.0518851200000001,62.52,0.032,13.63,0.01226499,12.69
-14.32,-170.83,2019-06-20 07:30:00,273,,25.06,24.772222222222226,95.5,0.0,1.1041888,75.81,0.026,20.72,0.01864618,12.69
-14.32,-170.83,2019-06-20 07:45:00,274,,25.26,24.79444444444444,93.7,0.0,0.88916256,58.06,0.024,57.16,0.05144649,12.71
-14.32,-170.83,2019-06-20 08:00:00,275,,25.46,24.81666666666667,94.0,0.0,1.26601728,64.44,0.028,66.86,0.0601774,12.72
-14.32,-170.83,2019-06-20 08:15:00,276,,25.55,24.88333333333334,93.4,0.0,1.17437408,59.78,0.021,68.47,0.06162579,12.72
-14.32,-170.83,2019-06-20 08:30:00,277,,25.63,24.772222222222226,94.8,0.0,1.11357664,65.55,0.025,98.3,0.08842879,12.73
-14.32,-170.83,2019-06-20 08:45:00,278,,25.72,24.88888888888889,93.6,0.0,1.12832896,65.67,0.027,91.7,0.0825718,12.73
-14.32,-170.83,2019-06-20 09:00:00,279,,25.91,24.983333333333334,92.9,0.0,1.1126825599999999,57.01,0.025,132.1,0.1189309,12.76
-14.32,-170.83,2019-06-20 09:15:00,280,,26.22,25.21111111111111,91.8,0.0,1.1533632,64.07,0.03,151.4,0.1362208,12.77
-14.32,-170.83,2019-06-20 09:30:00,281,,26.95,25.533333333333328,92.4,0.0,1.1707977600000001,55.0,0.029,255.3,0.2297739,12.83
-14.32,-170.83,2019-06-20 09:45:00,282,,27.33,25.633333333333333,90.0,0.0,0.9977932800000001,54.68,0.024,231.5,0.2083689,12.86
-14.32,-170.83,2019-06-20 10:00:00,283,,28.12,26.149999999999995,90.4,0.0,0.8493759999999999,72.66,0.028,385.3,0.3467566,12.95
-14.32,-170.83,2019-06-20 10:15:00,284,,28.81,26.416666666666668,91.5,0.0,0.8359648000000001,70.43,0.034,358.6,0.3227466,13.02
-14.32,-170.83,2019-06-20 10:30:00,285,,28.93,26.149999999999995,90.6,0.0,0.95174816,60.22,0.032,345.4,0.3108942,13.06
-14.32,-170.83,2019-06-20 10:45:00,286,,29.72,26.411111111111115,85.1,0.0,0.87753952,65.53,0.026,498.2,0.4483937,13.18
-14.32,-170.83,2019-06-20 11:00:00,287,,31.45,27.722222222222225,84.6,0.0,0.52929536,77.88,0.032,702.7,0.6323872,13.38
-14.32,-170.83,2019-06-20 11:15:00,288,,32.3,27.83333333333333,85.4,0.0,0.56595264,82.0,0.026,562.6,0.5063689,13.34
-14.32,-170.83,2019-06-20 11:30:00,289,,33.2,27.555555555555554,89.0,0.0,1.07423712,70.74,0.028,571.3,0.5141584,13.37
-14.32,-170.83,2019-06-20 11:45:00,290,,32.48,26.46111111111111,90.1,0.0,0.9003385599999999,55.98,0.024,345.5,0.3109612,13.24
-14.32,-170.83,2019-06-20 12:00:00,291,,31.22,26.566666666666663,87.3,0.0,0.90704416,68.53,0.028,487.6,0.4388588,13.32
-14.32,-170.83,2019-06-20 12:15:00,292,,32.36,27.22222222222222,87.0,0.0,1.05099104,66.42,0.029,647.7,0.5829046,13.46
-14.32,-170.83,2019-06-20 12:30:00,293,,32.41,27.055555555555557,88.5,0.0,0.84624672,67.27,0.028,464.9,0.4184349,13.35
-14.32,-170.83,2019-06-20 12:45:00,294,,31.78,26.722222222222218,88.4,0.0,0.9092793599999999,70.66,0.028,385,0.3465318,13.34
-14.32,-170.83,2019-06-20 13:00:00,295,,32.09,26.833333333333332,89.5,0.0,0.88200992,65.25,0.023,497.2,0.447465,13.4
-14.32,-170.83,2019-06-20 13:15:00,296,,31.32,26.38888888888889,89.4,0.0,0.9924288000000001,67.02,0.028,312.8,0.2815101,13.29
-14.32,-170.83,2019-06-20 13:30:00,297,,32.48,27.333333333333332,85.0,0.0,0.69201792,63.15,0.027,726.5,0.6538757,13.49
-14.32,-170.83,2019-06-20 13:45:00,298,,33.22,27.444444444444446,87.9,0.0,0.7179462400000001,81.7,0.026,425,0.3824796,13.37
-14.32,-170.83,2019-06-20 14:00:00,299,,32.39,26.555555555555557,89.2,0.0,0.79707232,63.11,0.025,364,0.3276162,13.36
-14.32,-170.83,2019-06-20 14:15:00,300,,33.38,27.5,83.6,0.0,0.72018144,68.25,0.026,699,0.6291405,13.49
-14.32,-170.83,2019-06-20 14:30:00,301,,33.96,27.555555555555554,86.1,0.0,0.71481696,79.49,0.025,527.8,0.4749814,13.44
-14.32,-170.83,2019-06-20 14:45:00,302,,34.23,27.666666666666668,84.8,0.0,0.61602112,68.13,0.031,542.8,0.4885501,13.44
-14.32,-170.83,2019-06-20 15:00:00,303,,34.74,27.944444444444443,84.1,0.0,0.66340736,52.49,0.024,487.7,0.4389516,13.39
-14.32,-170.83,2019-06-20 15:15:00,304,,34.72,27.666666666666668,84.4,0.0,0.5967984,63.46,0.024,559.6,0.5036531,13.47
-14.32,-170.83,2019-06-20 15:30:00,305,,35.19,28.277777777777782,81.1,0.0,0.55969408,58.02,0.03,558.8,0.5029464,13.44
-14.32,-170.83,2019-06-20 15:45:00,306,,35.6,28.166666666666668,82.6,0.0,0.69380608,45.33,0.019,509.9,0.4588757,13.42
-14.32,-170.83,2019-06-20 16:00:00,307,,35.68,27.88888888888889,83.8,0.0,0.60931552,59.69,0.022,433.7,0.3903403,13.4
-14.32,-170.83,2019-06-20 16:15:00,308,,35.49,28.055555555555557,82.0,0.0,0.7219696,70.08,0.026,471,0.4239167,13.42
-14.32,-170.83,2019-06-20 16:30:00,309,,35.14,26.888888888888893,84.8,0.0,0.75147424,67.89,0.028,234.2,0.2107556,13.37
-14.32,-170.83,2019-06-20 16:45:00,310,,33.86,26.888888888888893,86.1,0.0,0.7018528,66.1,0.028,209.9,0.1889436,13.37
-14.32,-170.83,2019-06-20 17:00:00,311,,32.75,26.722222222222218,85.8,0.0,0.66653664,46.84,0.02,182.1,0.1638713,13.37
-14.32,-170.83,2019-06-20 17:15:00,312,,31.45,26.2,86.7,0.0,0.82344768,70.95,0.029,135,0.1215161,13.31
-14.32,-170.83,2019-06-20 17:30:00,313,,30.36,26.57777777777778,85.3,0.0,0.48325024,64.62,0.017,138,0.1242108,13.41
-14.32,-170.83,2019-06-20 17:45:00,314,,30.09,26.211111111111116,88.1,0.0,0.581152,66.18,0.029,74.87,0.06737977,13.27
-14.32,-170.83,2019-06-20 18:00:00,315,,29.31,25.422222222222224,92.1,0.0,0.54404768,60.67,0.025,27.52,0.0247702,13.08
-14.32,-170.83,2019-06-20 18:15:00,316,,27.98,24.75,93.8,0.0,0.70677024,29.73,0.033,3.261,0.002934766,12.98
-14.32,-170.83,2019-06-20 18:30:00,317,,26.64,24.427777777777777,94.8,0.0,0.6459728,51.39,0.027,0.349,0.000314033,12.95
-14.32,-170.83,2019-06-20 18:45:00,318,,25.66,24.316666666666663,95.6,0.0,0.66966592,56.17,0.03,0.012,1.04E-05,12.94
-14.32,-170.83,2019-06-20 19:00:00,319,,25.06,24.372222222222224,93.7,0.0,0.793496,56.35,0.03,0.005,4.61E-06,12.92
-14.32,-170.83,2019-06-20 19:15:00,320,,24.76,24.394444444444442,92.5,0.0,0.68933568,39.33,0.019,0.003,2.36E-06,12.92
-14.32,-170.83,2019-06-20 19:30:00,321,,24.58,24.40555555555556,93.7,0.0,0.7854492799999999,57.81,0.029,0.006,5.47E-06,12.91
-14.32,-170.83,2019-06-20 19:45:00,322,,24.51,24.450000000000003,93.6,0.0,0.6996176,51.65,0.027,0.004,3.43E-06,12.9
-14.32,-170.83,2019-06-20 20:00:00,323,,24.44,24.427777777777777,94.7,0.0,0.82434176,65.62,0.028,0.008,6.87E-06,12.89
-14.32,-170.83,2019-06-20 20:15:00,324,,24.39,24.372222222222224,94.6,0.0,0.5677408,54.85,0.031,0.003,2.47E-06,12.89
-14.32,-170.83,2019-06-20 20:30:00,325,,24.3,24.283333333333328,93.9,0.0,0.7192873599999999,52.09,0.029,0.008,7.4E-06,12.88
-14.32,-170.83,2019-06-20 20:45:00,326,,24.22,24.12777777777778,93.0,0.0,0.49442624,48.34,0.024,0.005,4.51E-06,12.88
-14.32,-170.83,2019-06-20 21:00:00,327,,24.08,24.055555555555557,93.6,0.0,0.5105196799999999,43.46,0.021,0.004,3.43E-06,12.87
-14.32,-170.83,2019-06-20 21:15:00,328,,23.93,23.87222222222222,94.1,0.0,0.44346367999999997,58.72,0.025,0.007,6.22E-06,12.87
-14.32,-170.83,2019-06-20 21:30:00,329,,23.87,24.00555555555555,92.5,0.0,0.28565856,53.65,0.024,0.01,9.23E-06,12.86
-14.32,-170.83,2019-06-20 21:45:00,330,,24.02,24.322222222222223,92.1,0.0,0.39026592,36.97,0.024,0.009,8.26E-06,12.86
-14.32,-170.83,2019-06-20 22:00:00,331,,24.09,24.48333333333333,90.6,0.0,0.6169152,35.31,0.018,0.004,3.33E-06,12.85
-14.32,-170.83,2019-06-20 22:15:00,332,,24.1,24.394444444444442,92.0,0.0,0.59188096,65.68,0.03,0.003,2.47E-06,12.85
-14.32,-170.83,2019-06-20 22:30:00,333,,24.19,24.372222222222224,92.1,0.0,0.8225536,55.55,0.029,0.005,4.83E-06,12.85
-14.32,-170.83,2019-06-20 22:45:00,334,,24.36,24.561111111111106,93.5,0.0,0.67547744,52.29,0.028,0.003,2.79E-06,12.84
-14.32,-170.83,2019-06-20 23:00:00,335,,24.37,24.544444444444448,91.4,0.0,0.9991344,55.2,0.026,0.011,9.87E-06,12.84
-14.32,-170.83,2019-06-20 23:15:00,336,,24.38,24.505555555555556,93.5,0.0,0.70453504,46.95,0.028,0.008,7.51E-06,12.83
-14.32,-170.83,2019-06-20 23:30:00,337,,24.29,24.494444444444447,91.9,0.0,0.5404713600000001,32.31,0.021,0.006,5.47E-06,12.83
-14.32,-170.83,2019-06-20 23:45:00,338,,24.2,24.47222222222222,93.0,0.0,0.52348384,59.92,0.022,0.011,9.66E-06,12.82
-14.32,-170.83,2019-06-21 00:00:00,339,,24.15,24.394444444444442,92.7,0.0,0.5646115199999999,61.3,0.03,0.009,8.37E-06,12.82
-14.32,-170.83,2019-06-21 00:15:00,340,,24.19,24.444444444444443,92.5,0.0,0.6951472,64.7,0.027,0.008,7.19E-06,12.81
-14.32,-170.83,2019-06-21 00:30:00,341,,24.18,24.394444444444442,93.0,0.0,0.7040879999999999,56.3,0.031,0.004,3.65E-06,12.81
-14.32,-170.83,2019-06-21 00:45:00,342,,24.11,24.333333333333332,93.1,0.0,0.78768448,54.64,0.034,0.005,4.61E-06,12.8
-14.32,-170.83,2019-06-21 01:00:00,343,,24.05,24.355555555555558,94.4,0.0,0.8368588800000001,53.61,0.03,0.01,8.9E-06,12.8
-14.32,-170.83,2019-06-21 01:15:00,344,,24.21,24.6,92.5,0.0,1.1024006400000002,41.63,0.026,0.005,4.08E-06,12.8
-14.32,-170.83,2019-06-21 01:30:00,345,,24.28,24.48333333333333,92.0,0.0,0.95934784,46.27,0.025,0.005,4.08E-06,12.79
-14.32,-170.83,2019-06-21 01:45:00,346,,24.31,24.53888888888889,92.9,0.0,0.89944448,43.94,0.029,0.004,3.65E-06,12.79
-14.32,-170.83,2019-06-21 02:00:00,347,,24.31,24.627777777777776,92.7,0.0,0.53778912,14.43,0.018,0.007,6.44E-06,12.78
-14.32,-170.83,2019-06-21 02:15:00,348,,24.3,24.355555555555558,92.0,0.0,0.80824832,49.21,0.027,0.008,7.19E-06,12.78
-14.32,-170.83,2019-06-21 02:30:00,349,,24.18,24.188888888888894,92.5,0.0,0.6553606399999999,56.62,0.024,0.009,8.15E-06,12.77
-14.32,-170.83,2019-06-21 02:45:00,350,,24.01,24.15,92.5,0.0,0.7644384,42.25,0.029,0.003,2.36E-06,12.77
-14.32,-170.83,2019-06-21 03:00:00,351,,23.85,24.15555555555556,92.4,0.0,0.82121248,46.46,0.027,0.007,6.33E-06,12.76
-14.32,-170.83,2019-06-21 03:15:00,352,,23.87,24.27777777777778,92.8,0.0,0.60842144,42.37,0.025,0.007,6.65E-06,12.76
-14.32,-170.83,2019-06-21 03:30:00,353,,23.87,24.177777777777774,93.1,0.0,0.7367219199999999,61.2,0.028,0.009,8.37E-06,12.76
-14.32,-170.83,2019-06-21 03:45:00,354,,23.83,24.12777777777778,92.9,0.0,0.8493759999999999,57.62,0.03,0.006,5.36E-06,12.75
-14.32,-170.83,2019-06-21 04:00:00,355,,23.78,24.105555555555554,92.8,0.0,0.8502700799999999,62.53,0.033,0.011,9.98E-06,12.75
-14.32,-170.83,2019-06-21 04:15:00,356,,23.82,24.26666666666667,92.7,0.0,0.8337296,45.48,0.02,0.005,4.08E-06,12.74
-14.32,-170.83,2019-06-21 04:30:00,357,,23.84,24.133333333333333,93.2,0.0,0.84669376,47.1,0.029,0.007,6.33E-06,12.74
-14.32,-170.83,2019-06-21 04:45:00,358,,23.8,24.16111111111111,93.3,0.0,0.88603328,49.55,0.031,0.005,4.29E-06,12.73
-14.32,-170.83,2019-06-21 05:00:00,359,,23.81,24.26666666666667,93.1,0.0,0.98929952,42.39,0.027,0.006,5.15E-06,12.73
-14.32,-170.83,2019-06-21 05:15:00,360,,23.82,24.188888888888894,91.8,0.0,1.1202822399999999,54.39,0.025,0.006,5.79E-06,12.72
-14.32,-170.83,2019-06-21 05:30:00,361,,23.78,24.177777777777774,93.1,0.0,0.89944448,54.99,0.036,0.008,6.76E-06,12.72
-14.32,-170.83,2019-06-21 05:45:00,362,,23.76,24.116666666666664,93.5,0.0,0.9209024,46.1,0.03,0.003,3E-06,12.72
-14.32,-170.83,2019-06-21 06:00:00,363,,23.72,24.122222222222224,91.6,0.0,1.09256576,53.89,0.033,0.004,3.22E-06,12.71
-14.32,-170.83,2019-06-21 06:15:00,364,,23.66,24.038888888888884,91.4,0.0,0.94012512,51.96,0.024,0.013,1.21E-05,12.71
-14.32,-170.83,2019-06-21 06:30:00,365,,23.63,24.133333333333333,93.1,0.0,1.18152672,59.58,0.031,0.047,4.24E-05,12.7
-14.32,-170.83,2019-06-21 06:45:00,366,,23.63,24.055555555555557,92.3,0.0,0.88603328,60.62,0.028,1.201,0.001080716,12.7
-14.32,-170.83,2019-06-21 07:00:00,367,,23.68,23.994444444444444,93.1,0.0,0.7376159999999999,60.46,0.032,5.822,0.005239428,12.7
-14.32,-170.83,2019-06-21 07:15:00,368,,23.69,23.972222222222225,94.4,0.0,0.7787436799999999,51.03,0.024,12.28,0.01104802,12.7
